19-078,IOF206,NEH1774,Foton,2019,Gratour midi truck 1.2L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB5KE380465,4W12M1J022633,J11060099,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1250,1253,1252,348605795,24-Apr-2019,02019163756385,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,22-Mar,08651,CE0005,CE0005.8,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2279388,22-Mar-19,22-Mar-19,22-Mar-22,Pioner Insurance & Surety Corporation,MC-CV-MN-19-0002231-00-D,27-Mar-19,21-Mar-19,21-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000376-00,275134,20-Mar-20,21-Mar-20,21-Mar-21,
19-079,IOF207,NEH1775,Foton,2019,Gratour midi truck 1.2L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB7KE380466,4W12M1J022666,J11060092,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1250,1253,1252,348605784,24-Apr-2019,02019163756386,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,22-Mar,08650,CE0005,CE0005.9,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2279389,22-Mar-19,22-Mar-19,22-Mar-22,Pioner Insurance & Surety Corporation,MC-CV-MN-19-0002231-00-D,27-Mar-19,21-Mar-19,21-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000381-00,275135,20-Mar-20,21-Mar-20,21-Mar-21,
19-080,IOF208,NEH1776,Foton,2019,Gratour midi truck 1.2L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB9KE380467,4W12M1J022669,J11060082,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1250,1253,1252,348605773,24-Apr-2019,02019163756387,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,22-Mar,08645,CE0005,CE0005.10,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,22-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2279390,22-Mar-19,22-Mar-19,22-Mar-22,Pioner Insurance & Surety Corporation,MC-CV-MN-19-0002231-00-D,27-Mar-19,21-Mar-19,21-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000443-00,275136,22-Mar-20,21-Mar-20,21-Mar-21,
19-081,G1N278,DAO4194,Suzuki,2019,Super Carry UV,Suzuki CAB CHAS,MPV,Superior White,"Grand Canyon Multi Holdings, INC.",CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Suzuki GC,Lucky888,MA3DA33T1K0136790,E08AN1044933,,Diesel,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,1600,800,1253,1252,35997382-1,24-Apr-2019,02019163756388,24-Apr-2019,Yes,Muntinlupa District Office,2/21/2020,Quezon,Quezon,Yes,Yes,Cavite,16-Jul,08649,CE0057,CE0057,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,13-Feb-2020,17-Jan-20,Yes,,16-Jul-2019,16-Jul-2019,NONE,16-Jul-2019,16-Jul-2019,16-Jul-2019,NONE,16-Jul-2019,16-Jul-2019,NONE,NONE,25-Jul-2019,Grand Canyon,KB-PCV-401015920,8-Aug-19,7-Aug-19,7-Aug-22,FPG Insurance ,1090201190003064,5-Jul-19,12-Jul-19,12-Jul-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000837-00,275076,10-Jul-20,12-Jul-20,12-Jul-21,
19-082,IOF482,NEH2520,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB8KE300575,DAM15R180000286ZV,J11230019,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1253,1253,1252,35256797-2,24-Apr-2019,02019163756389,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,28-Mar,08648,CE0011,CE0011,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2269049,28-Mar-19,28-Mar-19,28-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000366-00,275142,20-Mar-20,25-Mar-20,25-Mar-21,
19-083,IOF483,NEH2521,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVBXKE300576,DAM15R180000290ZV,J11230017,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1253,1250,1255,35256796-1,24-Apr-2019,02019163756390,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,28-Mar,08695,CE0011,CE0011.2,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2269030,28-Mar-19,28-Mar-19,28-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000402-00,275143,20-Mar-20,25-Mar-20,25-Mar-21,
19-084,IOF484,NEH2522,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB1KE300577,DAM15R180000292ZV,J11230015,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1253,1250,1255,35256795-0,24-Apr-2019,02019163756391,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,28-Mar,08696,CE0011,CE0011.3,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2269031,28-Mar-19,28-Mar-19,28-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000434-00,275144,21-Mar-20,25-Mar-20,25-Mar-21,
19-085,IOF485,NEH2523,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB3KE300578,DAM15R180000296ZV,J11230014,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1253,1250,1255,35256794-6,24-Apr-2019,02019163756392,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,28-Mar,08750,CE0011,CE0011.4,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2269032,28-Mar-19,28-Mar-19,28-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000401-00,275145,20-Mar-20,25-Mar-20,25-Mar-21,
19-086,IOF486,NEH2524,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB5KE300579,DAM15R18B000340ZV,J11230021,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1253,1250,1255,35256793-5,24-Apr-2019,02019163756393,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,28-Mar,0689,CE0011,CE0011.5,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2269033,28-Mar-19,28-Mar-19,28-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000399-00,275146,20-Mar-20,25-Mar-20,25-Mar-21,
19-087,IOF487,NEH2525,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB1KE300580,DAM15R18B000353ZV,J11230024,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1250,1250,1255,35256792-4,24-Apr-2019,02019163756394,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,28-Mar,08754,CE0011,CE0011.6,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,NONE,NONE,NONE,28-Mar-2019,28-Mar-2019,NONE,NONE,NONE,NONE,NONE,NONE,30-Jul-2020,Liberty Insurance Corporation,PC-2269034,28-Mar-19,28-Mar-19,28-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000398-00,275147,20-Mar-20,25-Mar-20,25-Mar-21,
19-088,IOF488,NEH2526,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB3KE300581,DAM15R18B000350ZV,J11230022,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1250,1250,1255,35256791-3,24-Apr-2019,02019163756277,24-Apr-2019,Yes,Muntinlupa District Office,12/4/2019,Makati,Makati,Yes,Yes,North Manila,28-Mar,08757,CE0011,CE0011.7,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,,Liberty Insurance Corporation,PC-2269035,28-Mar-19,28-Mar-19,28-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000391-00,275148,20-Mar-20,25-Mar-20,25-Mar-21,
19-089,IOF489,NEH2531,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB5KE300582,DAM15R180000280ZV,J11230006,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1250,1250,1255,35256808-6,24-Apr-2019,02019163756265,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,28-Mar,08753,CE0011,CE0011.8,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2269036,28-Mar-19,28-Mar-19,28-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000408-00,275149,21-Mar-20,25-Mar-20,25-Mar-21,
19-090,IOF490,NEH2528,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB7KE300583,DAM15R180000281ZV,J11230018,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1250,1250,1255,35256790-2,24-Apr-2019,02019163756266,24-Apr-2019,Yes,Muntinlupa District Office,11/22/2019,Mandaluyong,Mandaluyong,Yes,Yes,North Manila,28-Mar,08751,CE0011,CE0011.9,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,,Liberty Insurance Corporation,PC-2269037,28-Mar-19,28-Mar-19,28-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000407-00,275150,21-Mar-20,25-Mar-20,25-Mar-21,
19-091,IOF491,NEH2529,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB9KE300584,DAM15R180000277ZV,J11230010,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1250,1250,1255,35256789-1,24-Apr-2019,02019163756399,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,28-Mar,08752,CE0011,CE0011.10,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,28-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2269038,28-Mar-19,28-Mar-19,28-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000405-00,275151,20-Mar-20,25-Mar-20,25-Mar-21,
19-092,IOF502,NEH2502,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB3KE300595,DAM15R180000294ZV,J11290058,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1250,1250,1255,35256711-0,24-Apr-2019,02019163756395,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,29-Mar,08758,CE0012,CE0012,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2269058,29-Mar-19,29-Mar-19,29-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000429-00,275152,21-Mar-20,25-Mar-20,25-Mar-21,
19-093,IOF503,NEH2376,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB5KE300596,DAM15R180000297ZV,J11290064,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1250,1250,1255,35256723-5,24-Apr-2019,02019163756396,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,29-Mar,0601,CE0012,CE0012.2,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2269059,29-Mar-19,29-Mar-19,29-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000466-00,275153,24-Mar-20,25-Mar-20,25-Mar-21,
19-094,IOF505,NEH2377,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB9KE300598,DAM15R180000295ZV,J11290057,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1250,1250,1255,35256722-4,24-Apr-2019,02019163756278,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,29-Mar,0633,CE0012,CE0012.3,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2269060,29-Mar-19,29-Mar-19,29-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000455-00,275154,22-Mar-20,25-Mar-20,25-Mar-21,
19-095,IOF506,NEH2534,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB0KE300599,DAM15R180000288ZV,J11290042,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1250,1250,1255,35256784-3,24-Apr-2019,02019163756279,24-Apr-2019,Yes,Muntinlupa District Office,12/4/2019,Makati,Makati,,,North Manila,29-Mar,0699,CE0012,CE0012.4,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,22-Nov-19,Yes,free / upon delivery,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,,Liberty Insurance Corporation,PC-2269061,29-Mar-19,29-Mar-19,29-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000369-00,275155,20-Mar-20,25-Mar-20,25-Mar-21,
19-096,IOF507,NEH2530,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB3KE300600,DAM15R18B000342ZV,J11290038,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1250,1250,1255,35256788-0,24-Apr-2019,02019163756397,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,29-Mar,0693,CE0012,CE0012.5,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2269062,29-Mar-19,29-Mar-19,29-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000431-00,275156,21-Mar-20,25-Mar-20,25-Mar-21,
19-097,IOF508,NEH2527,Foton,2019,Gratour midi truck 1.5L,Gratour midi,MPV,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB5KE300601,DAM15R18B000345ZV,J11290040,Gasoline,Manual,Utility Vehicle,1498,4,FiberHome,2 pax,2505,1250,1250,1255,35256787-6,24-Apr-2019,02019163756398,24-Apr-2019,Yes,Muntinlupa District Office,,North Manila,North Manila,,,North Manila,29-Mar,08756,CE0012,CE0012.6,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2269063,29-Mar-19,29-Mar-19,29-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000452-00,275157,22-Mar-20,25-Mar-20,25-Mar-21,
19-098,IOF511,NEH2503,Foton,2019,Gratour midi truck 1.5L,Gratour midi,FB BODY W/TOP LOAD CARRIER,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB0KE300604,DAM15R18B000352ZV,J11290039,Gasoline,Manual,Utility Vehicle,793,2,FiberHome,2 pax,2505,1250,800,800,35256710-6,22-May-19,002018160491311,21-Mar-19,Yes,Lapu-lapu Extension Office,,North Manila,North Manila,,,North Manila,29-Mar,0700,CE0012,CE0012.7,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2269066,29-Mar-19,29-Mar-19,29-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"the Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000454-00,275158,22-Mar-20,25-Mar-20,25-Mar-21,
19-099,IOF512,NEH2504,Foton,2019,Gratour midi truck 1.5L,Gratour midi,FB BODY W/TOP LOAD CARRIER,White,Cherub Autodealer Inc.,CS-NCR (NORTH MANILA)-NCLSP-2019-260,14-Mar,Centro,Centro,LVAV2JVB2KE300605,DAM15R18B000336ZV,J11290091,Gasoline,Manual,Utility Vehicle,793,2,FiberHome,2 pax,2505,1250,800,800,35256709-5,16-May-19,002018162153227,15-Apr-2019,Yes,LTO Region 7 Registration,,North Manila,North Manila,,,North Manila,29-Mar,08755,CE0012,CE0012.8,31-Jan, FiberHome 2019-2021 Phil UV LEASING ,FH/FI/PH-2019-ST-M-002,FH/FI/PH-2019-CO-017,15-Jul-2019,,No,free / upon delivery,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,29-Mar-2019,30-Jul-2020,Liberty Insurance Corporation,PC-2269067,29-Mar-19,29-Mar-19,29-Mar-22,Pioneer Insurance & Surety Corporation,MC-CV-MN-19-0002423-00-D,4-Apr-19,25-Mar-19,25-Mar-20,"The Mercantile Insurance Co., Inc.",MC-CVSPL-HO-20-0000424-00,275159,21-Mar-20,25-Mar-20,25-Mar-21,
